2020.01.06,15:00,1576.63,1577.65,1571.45,1574.23,13378
2020.01.06,16:00,1574.23,1576.62,1572.58,1572.90,15604
2020.01.06,17:00,1572.90,1574.16,1560.93,1564.30,20343
2020.01.06,18:00,1564.21,1565.68,1560.80,1564.69,12715
2020.01.06,19:00,1564.61,1565.29,1562.08,1564.41,7463
2020.01.06,20:00,1564.48,1568.49,1563.85,1566.52,7748
2020.01.06,21:00,1566.53,1567.65,1562.99,1564.74,7219
2020.01.06,22:00,1564.75,1566.82,1564.29,1565.70,5617
2020.01.06,23:00,1565.62,1566.71,1565.16,1565.17,2186
2020.01.07,01:00,1565.17,1565.75,1563.55,1563.71,3898
2020.01.07,02:00,1563.72,1565.55,1562.58,1564.26,5856
2020.01.07,03:00,1564.26,1564.58,1556.48,1557.86,8843
2020.01.07,04:00,1557.86,1560.88,1555.27,1558.96,9093
2020.01.07,05:00,1558.96,1559.96,1558.32,1559.01,5416
2020.01.07,06:00,1559.01,1559.79,1557.92,1559.21,3690
2020.01.07,07:00,1559.22,1562.97,1559.01,1562.46,5914
2020.01.07,08:00,1562.45,1569.28,1562.34,1564.73,9435
2020.01.07,09:00,1564.72,1570.86,1564.56,1569.71,10644
2020.01.07,10:00,1569.72,1570.47,1564.53,1564.83,12367
2020.01.07,11:00,1564.88,1566.87,1563.20,1566.18,8632
2020.01.07,12:00,1566.16,1567.15,1565.08,1565.64,8612
2020.01.07,13:00,1565.62,1568.88,1565.45,1567.57,7491
2020.01.07,14:00,1567.57,1569.54,1563.82,1565.14,8353
2020.01.07,15:00,1565.14,1568.28,1564.58,1568.12,13939
2020.01.07,16:00,1568.12,1571.68,1566.20,1569.05,14941
2020.01.07,17:00,1569.10,1571.37,1565.54,1568.55,17248
2020.01.07,18:00,1568.55,1571.73,1568.36,1571.04,11265
2020.01.07,19:00,1571.03,1573.13,1570.84,1571.87,8359
2020.01.07,20:00,1571.87,1573.09,1570.69,1572.39,7398
2020.01.07,21:00,1572.36,1573.04,1569.55,1571.23,7969
2020.01.07,22:00,1571.22,1571.97,1569.66,1571.66,4973
2020.01.07,23:00,1571.67,1577.25,1571.43,1574.03,5761
2020.01.08,01:00,1576.62,1598.35,1573.58,1595.11,14300
2020.01.08,02:00,1595.07,1611.34,1592.58,1599.07,18383
2020.01.08,03:00,1598.97,1604.76,1590.56,1593.46,16496
2020.01.08,04:00,1593.45,1594.47,1583.60,1585.55,14591
2020.01.08,05:00,1585.46,1593.90,1584.98,1590.72,10315
2020.01.08,06:00,1590.72,1593.66,1589.25,1593.15,6017
2020.01.08,07:00,1593.15,1595.32,1591.24,1594.46,8427
2020.01.08,08:00,1594.46,1595.12,1592.04,1593.11,9080
2020.01.08,09:00,1593.12,1593.38,1585.87,1588.55,12658
2020.01.08,10:00,1588.60,1588.94,1580.00,1581.06,15254
2020.01.08,11:00,1581.02,1585.69,1579.23,1583.67,8652
2020.01.08,12:00,1583.66,1584.78,1578.94,1580.70,7381
2020.01.08,13:00,1580.78,1582.58,1575.44,1577.26,8353
2020.01.08,14:00,1577.22,1580.00,1573.47,1575.31,10099
2020.01.08,15:00,1575.32,1577.52,1568.05,1576.56,16221
2020.01.08,16:00,1576.61,1578.29,1570.98,1573.50,15228
2020.01.08,17:00,1573.48,1574.69,1569.96,1573.65,12438
2020.01.08,18:00,1573.61,1573.61,1552.64,1558.79,19311
2020.01.08,19:00,1559.00,1561.96,1557.06,1561.85,14982
2020.01.08,20:00,1561.88,1562.26,1555.99,1556.00,10989
2020.01.08,21:00,1556.00,1556.12,1552.23,1554.05,8000
2020.01.08,22:00,1554.02,1562.01,1553.18,1559.84,7926
2020.01.08,23:00,1559.81,1560.71,1555.20,1555.79,3305
2020.01.09,01:00,1556.43,1560.30,1554.79,1558.06,4205
2020.01.09,02:00,1557.96,1558.59,1553.78,1556.62,4928
2020.01.09,03:00,1556.64,1561.34,1555.99,1559.64,8553
2020.01.09,04:00,1559.65,1560.78,1558.94,1560.51,5457
2020.01.09,05:00,1560.53,1560.53,1556.43,1558.73,4818
2020.01.09,06:00,1558.73,1559.41,1557.95,1558.34,2280
2020.01.09,07:00,1558.35,1558.96,1555.04,1555.34,5210
2020.01.09,08:00,1555.32,1555.86,1540.16,1544.11,11132
2020.01.09,09:00,1544.12,1547.36,1543.99,1545.46,9686
2020.01.09,10:00,1545.49,1548.64,1544.51,1547.31,9983
2020.01.09,11:00,1547.25,1547.76,1544.83,1546.33,7310
2020.01.09,12:00,1546.32,1548.19,1545.57,1547.32,4949
2020.01.09,13:00,1547.37,1549.37,1547.16,1548.40,3802
2020.01.09,14:00,1548.40,1556.54,1546.42,1554.66,9294
2020.01.09,15:00,1554.67,1554.78,1548.74,1549.80,12110
2020.01.09,16:00,1549.81,1552.62,1547.70,1551.70,13433
2020.01.09,17:00,1551.70,1552.52,1544.79,1546.70,14417
2020.01.09,18:00,1546.70,1550.17,1546.61,1549.48,13243
2020.01.09,19:00,1549.49,1552.18,1549.18,1549.28,11289
2020.01.09,20:00,1549.28,1555.05,1549.22,1552.74,11880
2020.01.09,21:00,1552.75,1554.45,1552.27,1552.61,7496
2020.01.09,22:00,1552.62,1553.00,1549.71,1550.67,7115
2020.01.09,23:00,1550.68,1552.50,1550.67,1552.18,1903
2020.01.10,01:00,1552.36,1553.82,1551.65,1552.69,2583
2020.01.10,02:00,1552.69,1552.69,1550.11,1551.89,5173
2020.01.10,03:00,1551.90,1551.90,1547.47,1548.04,7581
2020.01.10,04:00,1547.95,1549.29,1547.13,1548.81,5082
2020.01.10,05:00,1548.81,1548.92,1546.24,1546.36,3948
2020.01.10,06:00,1546.35,1547.34,1545.70,1547.06,2980
2020.01.10,07:00,1547.06,1548.68,1546.49,1548.34,4201
2020.01.10,08:00,1548.33,1548.42,1546.19,1547.88,5697
2020.01.10,09:00,1547.85,1551.68,1547.32,1550.72,6773
2020.01.10,10:00,1550.71,1552.39,1549.80,1551.07,6197
2020.01.10,11:00,1551.08,1551.30,1547.79,1548.31,5088
2020.01.10,12:00,1548.31,1549.69,1548.09,1548.80,4084
2020.01.10,13:00,1548.82,1550.89,1547.99,1550.51,4287
2020.01.10,14:00,1550.59,1550.63,1548.72,1549.49,4726
2020.01.10,15:00,1549.50,1556.55,1546.82,1548.62,15870
2020.01.10,16:00,1548.61,1554.50,1547.73,1553.34,17028
2020.01.10,17:00,1553.36,1559.38,1552.84,1558.60,14532
2020.01.10,18:00,1558.59,1561.03,1557.79,1559.94,13868
2020.01.10,19:00,1559.92,1560.96,1558.00,1559.40,9904
2020.01.10,20:00,1559.37,1559.51,1558.17,1558.50,5817
2020.01.10,21:00,1558.49,1558.99,1557.80,1558.77,5865
2020.01.10,22:00,1558.81,1560.52,1558.73,1560.22,7771
2020.01.10,23:00,1560.22,1563.06,1560.22,1562.62,2253
2020.01.13,01:00,1561.87,1561.87,1557.98,1559.17,3295
2020.01.13,02:00,1559.17,1560.01,1558.31,1558.60,3521
2020.01.13,03:00,1558.58,1558.67,1554.27,1556.72,8629
2020.01.13,04:00,1556.74,1557.54,1555.43,1556.09,5312
2020.01.13,05:00,1556.11,1556.88,1555.79,1556.72,3568
2020.01.13,06:00,1556.72,1556.83,1555.47,1555.66,1750
2020.01.13,07:00,1555.65,1556.37,1554.95,1555.14,2761
2020.01.13,08:00,1555.12,1555.46,1553.87,1555.19,4555
2020.01.13,09:00,1555.19,1555.19,1551.94,1552.69,5919
2020.01.13,10:00,1552.69,1553.08,1549.86,1550.36,7129
2020.01.13,11:00,1550.34,1550.63,1546.48,1547.88,8392
2020.01.13,12:00,1547.90,1551.49,1547.84,1551.13,5750
2020.01.13,13:00,1551.12,1553.90,1550.38,1552.88,4495
2020.01.13,14:00,1552.88,1554.94,1552.16,1554.92,5018
2020.01.13,15:00,1554.93,1556.08,1552.79,1554.68,7864
2020.01.13,16:00,1554.75,1555.26,1548.62,1551.13,11759
2020.01.13,17:00,1551.12,1553.30,1549.29,1551.51,11879
2020.01.13,18:00,1551.49,1553.88,1550.48,1550.55,8863
2020.01.13,19:00,1550.57,1551.12,1549.17,1549.69,6417
2020.01.13,20:00,1549.70,1550.23,1549.14,1549.50,5238
2020.01.13,21:00,1549.51,1550.27,1548.20,1549.73,3967
2020.01.13,22:00,1549.70,1550.43,1548.48,1548.61,3357
2020.01.13,23:00,1548.61,1549.03,1547.67,1547.77,1524
2020.01.14,01:00,1547.67,1548.84,1544.89,1545.19,3510
